cycle,state,modeldate,candidate_name,pct_trend_adjusted,winner
2004,National,2004-02-28,George W. Bush,46.08766,George W. Bush
2004,National,2004-02-28,John Kerry,48.981171,George W. Bush
2004,National,2004-02-29,George W. Bush,46.089439,George W. Bush
2004,National,2004-02-29,John Kerry,48.722972,George W. Bush
2004,National,2004-03-01,George W. Bush,45.936005,George W. Bush
2004,National,2004-03-01,John Kerry,48.201843,George W. Bush
2004,National,2004-03-02,George W. Bush,45.936005,George W. Bush
2004,National,2004-03-02,John Kerry,48.201843,George W. Bush
2004,National,2004-03-03,George W. Bush,46.974839,George W. Bush
2004,National,2004-03-03,John Kerry,46.010778,George W. Bush
2004,National,2004-03-04,George W. Bush,45.755982,George W. Bush
2004,National,2004-03-04,John Kerry,46.626599,George W. Bush
2004,National,2004-03-05,George W. Bush,45.755982,George W. Bush
2004,National,2004-03-05,John Kerry,46.626599,George W. Bush
2004,National,2004-03-06,George W. Bush,45.755982,George W. Bush
2004,National,2004-03-06,John Kerry,46.626599,George W. Bush
2004,National,2004-03-07,George W. Bush,45.004896,George W. Bush
2004,National,2004-03-07,John Kerry,47.327847,George W. Bush
2004,National,2004-03-08,George W. Bush,45.5045,George W. Bush
2004,National,2004-03-08,John Kerry,47.016729,George W. Bush
2004,National,2004-03-09,George W. Bush,45.5045,George W. Bush
2004,National,2004-03-09,John Kerry,47.016729,George W. Bush
2004,National,2004-03-10,George W. Bush,45.514726,George W. Bush
2004,National,2004-03-10,John Kerry,47.015953,George W. Bush
2004,National,2004-03-11,George W. Bush,45.563907,George W. Bush
2004,National,2004-03-11,John Kerry,46.252957,George W. Bush
2004,National,2004-03-12,George W. Bush,45.563907,George W. Bush
2004,National,2004-03-12,John Kerry,46.252957,George W. Bush
2004,National,2004-03-13,George W. Bush,45.562367,George W. Bush
2004,National,2004-03-13,John Kerry,46.257223,George W. Bush
2004,National,2004-03-14,George W. Bush,45.770668,George W. Bush
2004,National,2004-03-14,John Kerry,44.635538,George W. Bush
2004,National,2004-03-15,George W. Bush,45.762112,George W. Bush
2004,National,2004-03-15,John Kerry,44.635633,George W. Bush
2004,National,2004-03-16,George W. Bush,45.752116,George W. Bush
2004,National,2004-03-16,John Kerry,44.634635,George W. Bush
2004,National,2004-03-17,George W. Bush,45.748865,George W. Bush
2004,National,2004-03-17,John Kerry,44.638576,George W. Bush
2004,National,2004-03-18,George W. Bush,45.704105,George W. Bush
2004,National,2004-03-18,John Kerry,44.557921,George W. Bush
2004,National,2004-03-19,George W. Bush,46.349825,George W. Bush
2004,National,2004-03-19,John Kerry,44.183682,George W. Bush
2004,National,2004-03-20,George W. Bush,46.349825,George W. Bush
2004,National,2004-03-20,John Kerry,44.183682,George W. Bush
2004,National,2004-03-21,George W. Bush,48.564133,George W. Bush
2004,National,2004-03-21,John Kerry,45.147537,George W. Bush
2004,National,2004-03-22,George W. Bush,48.529062,George W. Bush
2004,National,2004-03-22,John Kerry,44.519213,George W. Bush
2004,National,2004-03-23,George W. Bush,48.524507,George W. Bush
2004,National,2004-03-23,John Kerry,44.517672,George W. Bush
2004,National,2004-03-24,George W. Bush,48.234488,George W. Bush
2004,National,2004-03-24,John Kerry,43.89736,George W. Bush
2004,National,2004-03-25,George W. Bush,48.229838,George W. Bush
2004,National,2004-03-25,John Kerry,43.900256,George W. Bush
2004,National,2004-03-26,George W. Bush,48.270706,George W. Bush
2004,National,2004-03-26,John Kerry,43.943533,George W. Bush
2004,National,2004-03-27,George W. Bush,48.270706,George W. Bush
2004,National,2004-03-27,John Kerry,43.943533,George W. Bush
2004,National,2004-03-28,George W. Bush,49.464053,George W. Bush
2004,National,2004-03-28,John Kerry,44.04225,George W. Bush
2004,National,2004-03-29,George W. Bush,49.452228,George W. Bush
2004,National,2004-03-29,John Kerry,44.019984,George W. Bush
2004,National,2004-03-30,George W. Bush,49.157898,George W. Bush
2004,National,2004-03-30,John Kerry,44.783771,George W. Bush
2004,National,2004-03-31,George W. Bush,48.480734,George W. Bush
2004,National,2004-03-31,John Kerry,44.074213,George W. Bush
2004,National,2004-04-01,George W. Bush,47.800676,George W. Bush
2004,National,2004-04-01,John Kerry,44.834329,George W. Bush
2004,National,2004-04-02,George W. Bush,47.800676,George W. Bush
2004,National,2004-04-02,John Kerry,44.834329,George W. Bush
2004,National,2004-04-03,George W. Bush,47.3163,George W. Bush
2004,National,2004-04-03,John Kerry,45.146875,George W. Bush
2004,National,2004-04-04,George W. Bush,47.169957,George W. Bush
2004,National,2004-04-04,John Kerry,45.168302,George W. Bush
2004,National,2004-04-05,George W. Bush,47.203224,George W. Bush
2004,National,2004-04-05,John Kerry,45.131647,George W. Bush
2004,National,2004-04-06,George W. Bush,47.203224,George W. Bush
2004,National,2004-04-06,John Kerry,45.131647,George W. Bush
2004,National,2004-04-07,George W. Bush,46.677224,George W. Bush
2004,National,2004-04-07,John Kerry,44.928995,George W. Bush
2004,National,2004-04-08,George W. Bush,46.565446,George W. Bush
2004,National,2004-04-08,John Kerry,44.832554,George W. Bush
2004,National,2004-04-09,George W. Bush,46.115252,George W. Bush
2004,National,2004-04-09,John Kerry,45.531678,George W. Bush
2004,National,2004-04-10,George W. Bush,46.115252,George W. Bush
2004,National,2004-04-10,John Kerry,45.531678,George W. Bush
2004,National,2004-04-11,George W. Bush,46.115252,George W. Bush
2004,National,2004-04-11,John Kerry,45.531678,George W. Bush
2004,National,2004-04-12,George W. Bush,46.14279,George W. Bush
2004,National,2004-04-12,John Kerry,45.501263,George W. Bush
2004,National,2004-04-13,George W. Bush,46.129326,George W. Bush
2004,National,2004-04-13,John Kerry,45.509844,George W. Bush
2004,National,2004-04-14,George W. Bush,44.622538,George W. Bush
2004,National,2004-04-14,John Kerry,45.611468,George W. Bush
2004,National,2004-04-15,George W. Bush,44.619122,George W. Bush
2004,National,2004-04-15,John Kerry,45.239348,George W. Bush
2004,National,2004-04-16,George W. Bush,44.619122,George W. Bush
2004,National,2004-04-16,John Kerry,45.239348,George W. Bush
2004,National,2004-04-17,George W. Bush,44.435658,George W. Bush
2004,National,2004-04-17,John Kerry,45.356456,George W. Bush
2004,National,2004-04-18,George W. Bush,45.956438,George W. Bush
2004,National,2004-04-18,John Kerry,45.044556,George W. Bush
2004,National,2004-04-19,George W. Bush,45.869163,George W. Bush
2004,National,2004-04-19,John Kerry,44.432324,George W. Bush
2004,National,2004-04-20,George W. Bush,45.869227,George W. Bush
2004,National,2004-04-20,John Kerry,44.431089,George W. Bush
2004,National,2004-04-21,George W. Bush,45.866456,George W. Bush
2004,National,2004-04-21,John Kerry,44.435729,George W. Bush
2004,National,2004-04-22,George W. Bush,45.552724,George W. Bush
2004,National,2004-04-22,John Kerry,43.947025,George W. Bush
2004,National,2004-04-23,George W. Bush,45.816454,George W. Bush
2004,National,2004-04-23,John Kerry,43.9049,George W. Bush
2004,National,2004-04-24,George W. Bush,45.816487,George W. Bush
2004,National,2004-04-24,John Kerry,43.90488,George W. Bush
2004,National,2004-04-25,George W. Bush,45.817384,George W. Bush
2004,National,2004-04-25,John Kerry,43.907266,George W. Bush
2004,National,2004-04-26,George W. Bush,45.817744,George W. Bush
2004,National,2004-04-26,John Kerry,43.907429,George W. Bush
2004,National,2004-04-27,George W. Bush,45.233827,George W. Bush
2004,National,2004-04-27,John Kerry,43.453843,George W. Bush
2004,National,2004-04-28,George W. Bush,45.245919,George W. Bush
2004,National,2004-04-28,John Kerry,43.438828,George W. Bush
2004,National,2004-04-29,George W. Bush,45.245925,George W. Bush
2004,National,2004-04-29,John Kerry,43.438782,George W. Bush
2004,National,2004-04-30,George W. Bush,45.245925,George W. Bush
2004,National,2004-04-30,John Kerry,43.438782,George W. Bush
2004,National,2004-05-01,George W. Bush,45.899934,George W. Bush
2004,National,2004-05-01,John Kerry,43.58641,George W. Bush
2004,National,2004-05-02,George W. Bush,45.888347,George W. Bush
2004,National,2004-05-02,John Kerry,43.592314,George W. Bush
2004,National,2004-05-03,George W. Bush,46.216005,George W. Bush
2004,National,2004-05-03,John Kerry,43.541375,George W. Bush
2004,National,2004-05-04,George W. Bush,46.346213,George W. Bush
2004,National,2004-05-04,John Kerry,44.10409,George W. Bush
2004,National,2004-05-05,George W. Bush,46.379084,George W. Bush
2004,National,2004-05-05,John Kerry,44.037184,George W. Bush
2004,National,2004-05-06,George W. Bush,46.267597,George W. Bush
2004,National,2004-05-06,John Kerry,44.104908,George W. Bush
2004,National,2004-05-07,George W. Bush,46.267597,George W. Bush
2004,National,2004-05-07,John Kerry,44.104908,George W. Bush
2004,National,2004-05-08,George W. Bush,46.267597,George W. Bush
2004,National,2004-05-08,John Kerry,44.104908,George W. Bush
2004,National,2004-05-09,George W. Bush,45.933423,George W. Bush
2004,National,2004-05-09,John Kerry,44.693112,George W. Bush
2004,National,2004-05-10,George W. Bush,45.898403,George W. Bush
2004,National,2004-05-10,John Kerry,44.707481,George W. Bush
2004,National,2004-05-11,George W. Bush,45.881516,George W. Bush
2004,National,2004-05-11,John Kerry,44.718539,George W. Bush
2004,National,2004-05-12,George W. Bush,45.876441,George W. Bush
2004,National,2004-05-12,John Kerry,44.716424,George W. Bush
2004,National,2004-05-13,George W. Bush,45.470828,George W. Bush
2004,National,2004-05-13,John Kerry,45.857338,George W. Bush
2004,National,2004-05-14,George W. Bush,45.543639,George W. Bush
2004,National,2004-05-14,John Kerry,45.911835,George W. Bush
2004,National,2004-05-15,George W. Bush,45.543209,George W. Bush
2004,National,2004-05-15,John Kerry,45.911143,George W. Bush
2004,National,2004-05-16,George W. Bush,45.524972,George W. Bush
2004,National,2004-05-16,John Kerry,45.909519,George W. Bush
2004,National,2004-05-17,George W. Bush,45.52339,George W. Bush
2004,National,2004-05-17,John Kerry,45.907993,George W. Bush
2004,National,2004-05-18,George W. Bush,45.698713,George W. Bush
2004,National,2004-05-18,John Kerry,45.920954,George W. Bush
2004,National,2004-05-19,George W. Bush,44.984117,George W. Bush
2004,National,2004-05-19,John Kerry,45.800716,George W. Bush
2004,National,2004-05-20,George W. Bush,44.952775,George W. Bush
2004,National,2004-05-20,John Kerry,45.811522,George W. Bush
2004,National,2004-05-21,George W. Bush,44.952775,George W. Bush
2004,National,2004-05-21,John Kerry,45.811522,George W. Bush
2004,National,2004-05-22,George W. Bush,45.245132,George W. Bush
2004,National,2004-05-22,John Kerry,46.195233,George W. Bush
2004,National,2004-05-23,George W. Bush,45.34951,George W. Bush
2004,National,2004-05-23,John Kerry,47.069378,George W. Bush
2004,National,2004-05-24,George W. Bush,45.645566,George W. Bush
2004,National,2004-05-24,John Kerry,47.022396,George W. Bush
2004,National,2004-05-25,George W. Bush,45.676468,George W. Bush
2004,National,2004-05-25,John Kerry,47.013405,George W. Bush
2004,National,2004-05-26,George W. Bush,45.676968,George W. Bush
2004,National,2004-05-26,John Kerry,47.009738,George W. Bush
2004,National,2004-05-27,George W. Bush,45.676866,George W. Bush
2004,National,2004-05-27,John Kerry,47.009618,George W. Bush
2004,National,2004-05-28,George W. Bush,45.676708,George W. Bush
2004,National,2004-05-28,John Kerry,47.009709,George W. Bush
2004,National,2004-05-29,George W. Bush,45.676708,George W. Bush
2004,National,2004-05-29,John Kerry,47.009709,George W. Bush
2004,National,2004-05-30,George W. Bush,45.676708,George W. Bush
2004,National,2004-05-30,John Kerry,47.009709,George W. Bush
2004,National,2004-05-31,George W. Bush,45.676708,George W. Bush
2004,National,2004-05-31,John Kerry,47.009709,George W. Bush
2004,National,2004-06-01,George W. Bush,45.670698,George W. Bush
2004,National,2004-06-01,John Kerry,47.00772,George W. Bush
2004,National,2004-06-02,George W. Bush,45.670698,George W. Bush
2004,National,2004-06-02,John Kerry,47.00772,George W. Bush
2004,National,2004-06-03,George W. Bush,46.443018,George W. Bush
2004,National,2004-06-03,John Kerry,47.893263,George W. Bush
2004,National,2004-06-04,George W. Bush,46.962376,George W. Bush
2004,National,2004-06-04,John Kerry,47.902415,George W. Bush
2004,National,2004-06-05,George W. Bush,46.315117,George W. Bush
2004,National,2004-06-05,John Kerry,47.165647,George W. Bush
2004,National,2004-06-06,George W. Bush,46.142001,George W. Bush
2004,National,2004-06-06,John Kerry,47.092218,George W. Bush
2004,National,2004-06-07,George W. Bush,46.142001,George W. Bush
2004,National,2004-06-07,John Kerry,47.092218,George W. Bush
2004,National,2004-06-08,George W. Bush,46.142511,George W. Bush
2004,National,2004-06-08,John Kerry,47.763043,George W. Bush
2004,National,2004-06-09,George W. Bush,45.840825,George W. Bush
2004,National,2004-06-09,John Kerry,47.758945,George W. Bush
2004,National,2004-06-10,George W. Bush,46.154206,George W. Bush
2004,National,2004-06-10,John Kerry,47.880866,George W. Bush
2004,National,2004-06-11,George W. Bush,46.179274,George W. Bush
2004,National,2004-06-11,John Kerry,47.878055,George W. Bush
2004,National,2004-06-12,George W. Bush,46.179272,George W. Bush
2004,National,2004-06-12,John Kerry,47.878061,George W. Bush
2004,National,2004-06-13,George W. Bush,45.993997,George W. Bush
2004,National,2004-06-13,John Kerry,47.440168,George W. Bush
2004,National,2004-06-14,George W. Bush,45.993977,George W. Bush
2004,National,2004-06-14,John Kerry,47.436155,George W. Bush
2004,National,2004-06-15,George W. Bush,46.416434,George W. Bush
2004,National,2004-06-15,John Kerry,46.548111,George W. Bush
2004,National,2004-06-16,George W. Bush,46.416108,George W. Bush
2004,National,2004-06-16,John Kerry,46.547895,George W. Bush
2004,National,2004-06-17,George W. Bush,46.721814,George W. Bush
2004,National,2004-06-17,John Kerry,46.921597,George W. Bush
2004,National,2004-06-18,George W. Bush,46.721052,George W. Bush
2004,National,2004-06-18,John Kerry,46.921583,George W. Bush
2004,National,2004-06-19,George W. Bush,46.599886,George W. Bush
2004,National,2004-06-19,John Kerry,46.5683,George W. Bush
2004,National,2004-06-20,George W. Bush,46.5851,George W. Bush
2004,National,2004-06-20,John Kerry,47.615408,George W. Bush
2004,National,2004-06-21,George W. Bush,46.584153,George W. Bush
2004,National,2004-06-21,John Kerry,47.613282,George W. Bush
2004,National,2004-06-22,George W. Bush,46.586247,George W. Bush
2004,National,2004-06-22,John Kerry,47.610746,George W. Bush
2004,National,2004-06-23,George W. Bush,47.613419,George W. Bush
2004,National,2004-06-23,John Kerry,47.375045,George W. Bush
2004,National,2004-06-24,George W. Bush,47.611307,George W. Bush
2004,National,2004-06-24,John Kerry,47.374504,George W. Bush
2004,National,2004-06-25,George W. Bush,47.611307,George W. Bush
2004,National,2004-06-25,John Kerry,47.374504,George W. Bush
2004,National,2004-06-26,George W. Bush,47.611307,George W. Bush
2004,National,2004-06-26,John Kerry,47.374504,George W. Bush
2004,National,2004-06-27,George W. Bush,47.601984,George W. Bush
2004,National,2004-06-27,John Kerry,46.792032,George W. Bush
2004,National,2004-06-28,George W. Bush,47.488184,George W. Bush
2004,National,2004-06-28,John Kerry,47.121411,George W. Bush
2004,National,2004-06-29,George W. Bush,47.487531,George W. Bush
2004,National,2004-06-29,John Kerry,47.122788,George W. Bush
2004,National,2004-06-30,George W. Bush,47.48823,George W. Bush
2004,National,2004-06-30,John Kerry,47.121132,George W. Bush
2004,National,2004-07-01,George W. Bush,47.48823,George W. Bush
2004,National,2004-07-01,John Kerry,47.121132,George W. Bush
2004,National,2004-07-02,George W. Bush,47.488011,George W. Bush
2004,National,2004-07-02,John Kerry,47.121046,George W. Bush
2004,National,2004-07-03,George W. Bush,47.684628,George W. Bush
2004,National,2004-07-03,John Kerry,47.084966,George W. Bush
2004,National,2004-07-04,George W. Bush,47.684628,George W. Bush
2004,National,2004-07-04,John Kerry,47.084966,George W. Bush
2004,National,2004-07-05,George W. Bush,47.694796,George W. Bush
2004,National,2004-07-05,John Kerry,47.078246,George W. Bush
2004,National,2004-07-06,George W. Bush,47.199901,George W. Bush
2004,National,2004-07-06,John Kerry,48.109146,George W. Bush
2004,National,2004-07-07,George W. Bush,47.680735,George W. Bush
2004,National,2004-07-07,John Kerry,47.56039,George W. Bush
2004,National,2004-07-08,George W. Bush,47.041256,George W. Bush
2004,National,2004-07-08,John Kerry,47.940273,George W. Bush
2004,National,2004-07-09,George W. Bush,46.966226,George W. Bush
2004,National,2004-07-09,John Kerry,48.316813,George W. Bush
2004,National,2004-07-10,George W. Bush,46.829799,George W. Bush
2004,National,2004-07-10,John Kerry,48.973555,George W. Bush
2004,National,2004-07-11,George W. Bush,46.696159,George W. Bush
